path	category	name	device_type	uid
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_30_-_Robin.nfc	Amiibo	[SSB]_30_-_Robin	NTAG215	04 FE 4E 2F B4 54 E8
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_87_-_Byleth.nfc	Amiibo	[SSB]_87_-_Byleth	NTAG215	04 5A 59 1C A2 50 1F
BruceRFID/Amiibo/Super_Smash_Bros/Steve.nfc	Amiibo	Steve	NTAG215	04 21 1B 62 B8 72 81
BruceRFID/Amiibo/Super_Smash_Bros/Little_Mac.nfc	Amiibo	Little_Mac	NTAG215	04 93 EC F3 EA 9A 3D
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_76_-_Ivysaur.nfc	Amiibo	[SSB]_76_-_Ivysaur	NTAG215	04 57 42 B3 E8 07 11
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_35_-_Pac-Man.nfc	Amiibo	[SSB]_35_-_Pac-Man	NTAG215	04 8E 16 23 26 37 3A
BruceRFID/Amiibo/Super_Smash_Bros/Captain_Falcon.nfc	Amiibo	Captain_Falcon	NTAG215	04 7E F2 00 3A C2 3E
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_33_-_Charizard.nfc	Amiibo	[SSB]_33_-_Charizard	NTAG215	04 D2 D3 53 DC 5A 40
BruceRFID/Amiibo/Super_Smash_Bros/Roy.nfc	Amiibo	Roy	NTAG215	04 6F 8C 6F D2 EE 4A
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_11_-_Kirby.nfc	Amiibo	[SSB]_11_-_Kirby	NTAG215	04 AB 2D 74 2F 9F 86
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_38_-_Palutena.nfc	Amiibo	[SSB]_38_-_Palutena	NTAG215	04 11 7F BA 8A BE 1C
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_51_-_Mewtwo.nfc	Amiibo	[SSB]_51_-_Mewtwo	NTAG215	04 54 3C F9 D1 39 35
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_02_-_Peach.nfc	Amiibo	[SSB]_02_-_Peach	NTAG215	04 D4 53 75 CC E0 11
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_48_-_Mii_Brawler.nfc	Amiibo	[SSB]_48_-_Mii_Brawler	NTAG215	04 B9 DF 78 1E F7 CA
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_69_-_Ken.nfc	Amiibo	[SSB]_69_-_Ken	NTAG215	04 57 D7 77 E3 B1 CB
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_63_-_Wolf.nfc	Amiibo	[SSB]_63_-_Wolf	NTAG215	04 47 79 BF 2E 41 1B
BruceRFID/Amiibo/Super_Smash_Bros/Isabelle.nfc	Amiibo	Isabelle	NTAG215	04 D2 1D 43 B2 BA 5D
BruceRFID/Amiibo/Super_Smash_Bros/Mii_Fighter.nfc	Amiibo	Mii_Fighter	NTAG215	04 78 54 A0 72 B2 48
BruceRFID/Amiibo/Super_Smash_Bros/Lucina.nfc	Amiibo	Lucina	NTAG215	04 67 8E 65 02 72 40
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_40_-_Zero_Suit_Samus.nfc	Amiibo	[SSB]_40_-_Zero_Suit_Samus	NTAG215	04 92 37 E2 A2 16 BB
BruceRFID/Amiibo/Super_Smash_Bros/King_K_Rool.nfc	Amiibo	King_K_Rool	NTAG215	04 E2 EA 84 AA 43 5F
BruceRFID/Amiibo/Super_Smash_Bros/Corrin_Player_1.nfc	Amiibo	Corrin_Player_1	NTAG215	04 81 C5 C8 E2 E9 4C
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_41_-_Ganondorf.nfc	Amiibo	[SSB]_41_-_Ganondorf	NTAG215	04 6E C4 64 99 7B 99
BruceRFID/Amiibo/Super_Smash_Bros/Ryu.nfc	Amiibo	Ryu	NTAG215	04 72 85 7B 32 A6 4A
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_85_-_Banjo___Kazooie.nfc	Amiibo	[SSB]_85_-_Banjo___Kazooie	NTAG215	04 41 10 16 45 2C 65
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_53_-_Lucas.nfc	Amiibo	[SSB]_53_-_Lucas	NTAG215	04 51 C4 5A 92 98 76
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_49_-_Mii_Swordfighter.nfc	Amiibo	[SSB]_49_-_Mii_Swordfighter	NTAG215	04 2E CE 96 6C 92 44
BruceRFID/Amiibo/Super_Smash_Bros/Duck_Hunt.nfc	Amiibo	Duck_Hunt	NTAG215	04 FC 30 40 82 03 49
BruceRFID/Amiibo/Super_Smash_Bros/Kazuya.nfc	Amiibo	Kazuya	NTAG215	04 10 71 B0 8F 1D 82
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_45_-_Mr._Game___Watch.nfc	Amiibo	[SSB]_45_-_Mr._Game___Watch	NTAG215	04 AB 1B 85 6F 12 86
BruceRFID/Amiibo/Super_Smash_Bros/Wii_Fit_Trainer.nfc	Amiibo	Wii_Fit_Trainer	NTAG215	04 FA 6F 19 DA 97 3C
BruceRFID/Amiibo/Super_Smash_Bros/Donkey_Kong.nfc	Amiibo	Donkey_Kong	NTAG215	04 1A 7E E8 02 98 3C
BruceRFID/Amiibo/Super_Smash_Bros/Peach.nfc	Amiibo	Peach	NTAG215	04 9B C5 D2 82 99 3C
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_57_-_Cloud.nfc	Amiibo	[SSB]_57_-_Cloud	NTAG215	04 D7 30 22 A9 A1 3D
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_16_-_Little_Mac.nfc	Amiibo	[SSB]_16_-_Little_Mac	NTAG215	04 AD 6B 96 EC CD 10
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_62_-_Bayonetta_(Player_2).nfc	Amiibo	[SSB]_62_-_Bayonetta_(Player_2)	NTAG215	04 FE 54 CC 28 2B 16
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_27_-_Mega_Man.nfc	Amiibo	[SSB]_27_-_Mega_Man	NTAG215	04 35 B6 46 06 A9 96
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_47_-_Duck_Hunt.nfc	Amiibo	[SSB]_47_-_Duck_Hunt	NTAG215	04 77 EA 1F ED B8 D4
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_12_-_Marth.nfc	Amiibo	[SSB]_12_-_Marth	NTAG215	04 6D FF DF 5B ED C4
BruceRFID/Amiibo/Super_Smash_Bros/Mii_Swordsman.nfc	Amiibo	Mii_Swordsman	NTAG215	04 C2 56 18 7A BF 48
BruceRFID/Amiibo/Super_Smash_Bros/Charizard.nfc	Amiibo	Charizard	NTAG215	04 A4 47 6F F2 6F 40
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_71_-_Daisy.nfc	Amiibo	[SSB]_71_-_Daisy	NTAG215	04 9F F5 B7 03 3C 3D
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_88_-_Min_Min.nfc	Amiibo	[SSB]_88_-_Min_Min	NTAG215	04 B0 9F 84 E6 05 D5
BruceRFID/Amiibo/Super_Smash_Bros/Robin.nfc	Amiibo	Robin	NTAG215	04 57 7B A0 1A 72 40
BruceRFID/Amiibo/Super_Smash_Bros/Bowser.nfc	Amiibo	Bowser	NTAG215	04 C3 DB 94 A2 C2 3E
BruceRFID/Amiibo/Super_Smash_Bros/Daisy.nfc	Amiibo	Daisy	NTAG215	04 79 0A FF F2 B6 5D
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_04_-_Donkey_Kong.nfc	Amiibo	[SSB]_04_-_Donkey_Kong	NTAG215	04 E0 8A E2 6E 85 7C
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_42_-_Dr._Mario.nfc	Amiibo	[SSB]_42_-_Dr._Mario	NTAG215	04 DE C9 62 78 F3 D1
BruceRFID/Amiibo/Super_Smash_Bros/Min_Min.nfc	Amiibo	Min_Min	NTAG215	04 22 75 DB 2A B6 72
BruceRFID/Amiibo/Super_Smash_Bros/Pikachu.nfc	Amiibo	Pikachu	NTAG215	04 80 2A 26 F2 97 3C
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_21_-_Lucario.nfc	Amiibo	[SSB]_21_-_Lucario	NTAG215	04 22 FB AA C9 32 6A
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_20_-_Bowser.nfc	Amiibo	[SSB]_20_-_Bowser	NTAG215	04 06 DD 60 BB FA F2
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_34_-_Ness.nfc	Amiibo	[SSB]_34_-_Ness	NTAG215	04 15 FF D5 A8 A8 58
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_70_-_Young_Link.nfc	Amiibo	[SSB]_70_-_Young_Link	NTAG215	04 0E B7 D8 45 9B E7
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_60_-_Corrin_(Player_2).nfc	Amiibo	[SSB]_60_-_Corrin_(Player_2)	NTAG215	04 6A 9F 8C 44 60 36
BruceRFID/Amiibo/Super_Smash_Bros/Pac_Man.nfc	Amiibo	Pac_Man	NTAG215	04 EA A0 C6 F2 71 40
BruceRFID/Amiibo/Super_Smash_Bros/Byleth.nfc	Amiibo	Byleth	NTAG215	04 4F 92 51 92 AA 52
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_52_-_Falco.nfc	Amiibo	[SSB]_52_-_Falco	NTAG215	04 DE 38 4C 35 FE B9
BruceRFID/Amiibo/Super_Smash_Bros/Sonic.nfc	Amiibo	Sonic	NTAG215	04 42 62 AC 7A 04 3F
BruceRFID/Amiibo/Super_Smash_Bros/Lucario.nfc	Amiibo	Lucario	NTAG215	04 7D F6 07 72 61 3E
BruceRFID/Amiibo/Super_Smash_Bros/Ken.nfc	Amiibo	Ken	NTAG215	04 5E 2D FF D2 43 5F
BruceRFID/Amiibo/Super_Smash_Bros/Link.nfc	Amiibo	Link	NTAG215	04 BD 7A 4B 0A FE 3D
BruceRFID/Amiibo/Super_Smash_Bros/Luigi.nfc	Amiibo	Luigi	NTAG215	04 5A 5A 8C E2 1E 3E
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_50_-_Mii_Gunner.nfc	Amiibo	[SSB]_50_-_Mii_Gunner	NTAG215	04 5B 0C 72 22 89 C1
BruceRFID/Amiibo/Super_Smash_Bros/Ike.nfc	Amiibo	Ike	NTAG215	04 D4 8A D2 2A BD 48
BruceRFID/Amiibo/Super_Smash_Bros/Sephiroth.nfc	Amiibo	Sephiroth	NTAG215	04 8D FB 90 F7 ED 03
BruceRFID/Amiibo/Super_Smash_Bros/Ganondorf.nfc	Amiibo	Ganondorf	NTAG215	04 AE F5 D7 EA E0 49
BruceRFID/Amiibo/Super_Smash_Bros/Diddy_Kong.nfc	Amiibo	Diddy_Kong	NTAG215	04 B8 B3 87 32 C2 3E
BruceRFID/Amiibo/Super_Smash_Bros/Inkling.nfc	Amiibo	Inkling	NTAG215	04 7C B4 44 92 BA 5D
BruceRFID/Amiibo/Super_Smash_Bros/Pokemon_Trainer.nfc	Amiibo	Pokemon_Trainer	NTAG215	04 E9 F9 9C D2 6A 5F
BruceRFID/Amiibo/Super_Smash_Bros/Mega_Man_Golden.nfc	Amiibo	Mega_Man_Golden	NTAG215	04 0E 4E CC 20 6E 04
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_17_-_Pit.nfc	Amiibo	[SSB]_17_-_Pit	NTAG215	04 93 E4 88 40 CC D4
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_26_-_Sonic.nfc	Amiibo	[SSB]_26_-_Sonic	NTAG215	04 CC 8F 20 DC A1 3B
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_36_-_Greninja.nfc	Amiibo	[SSB]_36_-_Greninja	NTAG215	04 8E E2 BD 29 FA F6
BruceRFID/Amiibo/Super_Smash_Bros/Ivysaur.nfc	Amiibo	Ivysaur	NTAG215	04 C8 27 63 D2 13 65
BruceRFID/Amiibo/Super_Smash_Bros/Hero.nfc	Amiibo	Hero	NTAG215	04 8F F8 FB 31 10 02
BruceRFID/Amiibo/Super_Smash_Bros/[SSB]_73_-_Isabelle.nfc	Amiibo	[SSB]_73_-_Isabelle	NTAG215	04 B0 E2 33 BB E7 2F
BruceRFID/Amiibo/Power_Pros_Amiibo/Hayakawa.nfc	Amiibo	Hayakawa	NTAG215	04 8B 1C 1B FA 43 5F
BruceRFID/Amiibo/Power_Pros_Amiibo/Daijobu.nfc	Amiibo	Daijobu	NTAG215	04 9A BC AA FA 43 5F
BruceRFID/Amiibo/Power_Pros_Amiibo/Yabe.nfc	Amiibo	Yabe	NTAG215	04 85 7B 72 02 44 5F
BruceRFID/Amiibo/Power_Pros_Amiibo/Pawapuro.nfc	Amiibo	Pawapuro	NTAG215	04 DA 06 50 7A 43 5F
BruceRFID/Amiibo/Power_Pros_Amiibo/Ikari.nfc	Amiibo	Ikari	NTAG215	04 B9 01 34 02 44 5F
BruceRFID/Amiibo/Power_Pros_Amiibo/Ganda.nfc	Amiibo	Ganda	NTAG215	04 AD 3E 1F FA 43 5F
BruceRFID/Amiibo/Skylanders/Dark_Donkey_Kong.nfc	Amiibo	Dark_Donkey_Kong	NTAG215	04 7A 40 B6 52 B2 48
BruceRFID/Amiibo/Skylanders/Bowser_Superchargers.nfc	Amiibo	Bowser_Superchargers	NTAG215	04 E4 F6 9E 62 2C 49
BruceRFID/Amiibo/Skylanders/DK_Superchargers.nfc	Amiibo	DK_Superchargers	NTAG215	04 5D B3 62 0A BD 48
BruceRFID/Amiibo/Skylanders/Dark_Bowser.nfc	Amiibo	Dark_Bowser	NTAG215	04 3E E1 53 1A BD 48
BruceRFID/Amiibo/Fire_Emblem/Celica.nfc	Amiibo	Celica	NTAG215	04 EA 8C EA BA E8 4C
BruceRFID/Amiibo/Fire_Emblem/Chrom.nfc	Amiibo	Chrom	NTAG215	04 51 BB 66 42 1B 4E
BruceRFID/Amiibo/Fire_Emblem/Tiki.nfc	Amiibo	Tiki	NTAG215	04 4A DE 18 CA 1B 4E
BruceRFID/Amiibo/Fire_Emblem/[FE]_03_-_Chrom.nfc	Amiibo	[FE]_03_-_Chrom	NTAG215	04 24 36 54 A0 D6 64
BruceRFID/Amiibo/Fire_Emblem/[FE]_01_-_Alm.nfc	Amiibo	[FE]_01_-_Alm	NTAG215	04 19 1F FB 03 DA F7
BruceRFID/Amiibo/Fire_Emblem/Alm.nfc	Amiibo	Alm	NTAG215	04 AC 2B 0B BA E8 4C
BruceRFID/Amiibo/Fire_Emblem/[FE]_02_-_Celica.nfc	Amiibo	[FE]_02_-_Celica	NTAG215	04 4A F4 75 4E 42 C5
BruceRFID/Amiibo/Fire_Emblem/[FE]_04_-_Tiki.nfc	Amiibo	[FE]_04_-_Tiki	NTAG215	04 E1 2A 55 22 BC 1F
BruceRFID/Amiibo/Yoshis_Woolly_World/-YWW-_04_-_Mega_Yarn_Yoshi.nfc	Amiibo	-YWW-_04_-_Mega_Yarn_Yoshi	NTAG215	04 7F EB 57 DC DA F7
BruceRFID/Amiibo/Yoshis_Woolly_World/-YWW-_02_-_Pink_Yarn_Yoshi.nfc	Amiibo	-YWW-_02_-_Pink_Yarn_Yoshi	NTAG215	04 9A DF FC 08 13 0E
BruceRFID/Amiibo/Yoshis_Woolly_World/-YWW-_01_-_Green_Yarn_Yoshi.nfc	Amiibo	-YWW-_01_-_Green_Yarn_Yoshi	NTAG215	04 BD 29 75 0B F3 11
BruceRFID/Amiibo/Yoshis_Woolly_World/-YWW-_05_-_Poochy.nfc	Amiibo	-YWW-_05_-_Poochy	NTAG215	04 7B 29 43 03 32 E8
BruceRFID/Amiibo/Yoshis_Woolly_World/-YWW-_03_-_Light-Blue_Yarn_Yoshi.nfc	Amiibo	-YWW-_03_-_Light-Blue_Yarn_Yoshi	NTAG215	04 20 27 CE 99 7C A4
BruceRFID/Amiibo/Diablo/[D]_01_-_Loot_Goblin.nfc	Amiibo	[D]_01_-_Loot_Goblin	NTAG215	04 CC 82 92 14 16 CA
BruceRFID/Amiibo/The_Legend_of_Zelda/30th_Anniversary/[3AZ]_02_-_Link_(Ocarina_of_Time).nfc	Amiibo	[3AZ]_02_-_Link_(Ocarina_of_Time)	NTAG215	04 9E B0 52 D0 E9 A3
BruceRFID/Amiibo/The_Legend_of_Zelda/30th_Anniversary/[3AZ]_05_-_Link_(Majora_s_Mask).nfc	Amiibo	[3AZ]_05_-_Link_(Majora_s_Mask)	NTAG215	04 6F 36 36 56 71 73
BruceRFID/Amiibo/The_Legend_of_Zelda/30th_Anniversary/[3AZ]_07_-_Link_(Skyward_Sword).nfc	Amiibo	[3AZ]_07_-_Link_(Skyward_Sword)	NTAG215	04 35 8A CA 43 FE EC
BruceRFID/Amiibo/The_Legend_of_Zelda/30th_Anniversary/[3AZ]_06_-_Link_(Twilight_Princess).nfc	Amiibo	[3AZ]_06_-_Link_(Twilight_Princess)	NTAG215	04 31 88 E9 86 82 92
BruceRFID/Amiibo/The_Legend_of_Zelda/30th_Anniversary/[3AZ]_01_-_8-bit_Link_(The_Legend_of_Zelda).nfc	Amiibo	[3AZ]_01_-_8-bit_Link_(The_Legend_of_Zelda)	NTAG215	04 4A 13 CD 00 78 A9
BruceRFID/Amiibo/The_Legend_of_Zelda/30th_Anniversary/[3AZ]_03_-_Toon_Link_(The_Wind_Waker).nfc	Amiibo	[3AZ]_03_-_Toon_Link_(The_Wind_Waker)	NTAG215	04 61 20 B4 56 DA 21
BruceRFID/Amiibo/The_Legend_of_Zelda/30th_Anniversary/[3AZ]_04_-_Toon_Zelda_(The_Wind_Waker).nfc	Amiibo	[3AZ]_04_-_Toon_Zelda_(The_Wind_Waker)	NTAG215	04 CB 7D 15 D1 71 30
BruceRFID/Amiibo/The_Legend_of_Zelda/BOTW_Champions/Urbosa.nfc	Amiibo	Urbosa	NTAG215	04 A1 51 7C 92 AA 52
BruceRFID/Amiibo/The_Legend_of_Zelda/BOTW_Champions/Mipha.nfc	Amiibo	Mipha	NTAG215	04 C2 52 1C 92 AA 52
BruceRFID/Amiibo/The_Legend_of_Zelda/BOTW_Champions/Daruk.nfc	Amiibo	Daruk	NTAG215	04 6C 49 A9 92 AA 52
BruceRFID/Amiibo/The_Legend_of_Zelda/BOTW_Champions/Rivali.nfc	Amiibo	Rivali	NTAG215	04 5C 47 97 92 AA 52
BruceRFID/Amiibo/The_Legend_of_Zelda/BOTW_June/Link_Skyward_Sword.nfc	Amiibo	Link_Skyward_Sword	NTAG215	04 FE 46 34 92 AA 52
BruceRFID/Amiibo/The_Legend_of_Zelda/BOTW_June/Link_Majora_s_Mask.nfc	Amiibo	Link_Majora_s_Mask	NTAG215	04 54 45 9D 92 AA 52
BruceRFID/Amiibo/The_Legend_of_Zelda/BOTW_June/Link_Twilight_Princess.nfc	Amiibo	Link_Twilight_Princess	NTAG215	04 2B 55 F2 92 AA 52
BruceRFID/Amiibo/The_Legend_of_Zelda/Twilight_Princess/Wolf_Link_MAX_LEVEL.nfc	Amiibo	Wolf_Link_MAX_LEVEL	NTAG215	04 10 7A E6 9A 8E 4B
BruceRFID/Amiibo/The_Legend_of_Zelda/Twilight_Princess/SSB Zelda.nfc	Amiibo	SSB Zelda	NTAG215	04 20 51 CA 9A 3D 81
BruceRFID/Amiibo/The_Legend_of_Zelda/Twilight_Princess/Wolf_Link.nfc	Amiibo	Wolf_Link	NTAG215	04 A2 2E 00 22 75 4C
BruceRFID/Amiibo/The_Legend_of_Zelda/Twilight_Princess/Wolf_Link_20_Heart.nfc	Amiibo	Wolf_Link_20_Heart	NTAG215	04 CA EC AA 22 75 4C
BruceRFID/Amiibo/The_Legend_of_Zelda/Twilight_Princess/[ZTP]_20H_Wolf_Link.nfc	Amiibo	[ZTP]_20H_Wolf_Link	NTAG215	04 89 25 2B F6 04 BB
BruceRFID/Amiibo/The_Legend_of_Zelda/Twilight_Princess/SSB Link.nfc	Amiibo	SSB Link	NTAG215	04 BD 7A 0A FE 3D 80
BruceRFID/Amiibo/The_Legend_of_Zelda/Skyward_Sword_HD/Zelda_and_Loftwing.nfc	Amiibo	Zelda_and_Loftwing	NTAG215	04 8A A4 A2 E2 51 6C
BruceRFID/Amiibo/The_Legend_of_Zelda/BOTW/Link_Archer.nfc	Amiibo	Link_Archer	NTAG215	04 1D 9F 0E 82 75 4C
BruceRFID/Amiibo/The_Legend_of_Zelda/BOTW/Link_Rider.nfc	Amiibo	Link_Rider	NTAG215	04 72 77 89 5A 75 4C
BruceRFID/Amiibo/The_Legend_of_Zelda/BOTW/Zelda.nfc	Amiibo	Zelda	NTAG215	04 CF 1C 5F 4A E0 4C
BruceRFID/Amiibo/The_Legend_of_Zelda/BOTW/Guardian.nfc	Amiibo	Guardian	NTAG215	04 2D B8 19 5A 75 4C
BruceRFID/Amiibo/The_Legend_of_Zelda/BOTW/Bokoblin.nfc	Amiibo	Bokoblin	NTAG215	04 DF 84 D7 72 75 4C
BruceRFID/Amiibo/The_Legend_of_Zelda/Breath_of_the_Wild/[ZBW]_03_-_Link_(Archer).nfc	Amiibo	[ZBW]_03_-_Link_(Archer)	NTAG215	04 BE FB 5D 7A 8D F8
BruceRFID/Amiibo/The_Legend_of_Zelda/Breath_of_the_Wild/[ZBW]_04_-_Link_(Rider).nfc	Amiibo	[ZBW]_04_-_Link_(Rider)	NTAG215	04 60 2A 7C CF 5F F8
BruceRFID/Amiibo/The_Legend_of_Zelda/Breath_of_the_Wild/[ZBW]_01_-_Bokoblin.nfc	Amiibo	[ZBW]_01_-_Bokoblin	NTAG215	04 06 68 8D 38 5B DE
BruceRFID/Amiibo/The_Legend_of_Zelda/Breath_of_the_Wild/[ZBW]_05_-_Zelda.nfc	Amiibo	[ZBW]_05_-_Zelda	NTAG215	04 56 6A AF C1 F0 9C
BruceRFID/Amiibo/The_Legend_of_Zelda/Breath_of_the_Wild/[ZBW]_06_-_Mipha_(Zora_Champion).nfc	Amiibo	[ZBW]_06_-_Mipha_(Zora_Champion)	NTAG215	04 FD B5 B0 0F 67 7E
BruceRFID/Amiibo/The_Legend_of_Zelda/Breath_of_the_Wild/[ZBW]_09_-_Urbosa_(Gerudo_Champion).nfc	Amiibo	[ZBW]_09_-_Urbosa_(Gerudo_Champion)	NTAG215	04 0D A0 A3 9E 21 A2
BruceRFID/Amiibo/The_Legend_of_Zelda/Breath_of_the_Wild/[ZBW]_07_-_Daruk_(Goron_Champion).nfc	Amiibo	[ZBW]_07_-_Daruk_(Goron_Champion)	NTAG215	04 14 CD 91 64 A9 0A
BruceRFID/Amiibo/The_Legend_of_Zelda/Breath_of_the_Wild/[ZBW]_08_-_Revali_(Rito_Champion).nfc	Amiibo	[ZBW]_08_-_Revali_(Rito_Champion)	NTAG215	04 32 46 0F F4 83 0F
BruceRFID/Amiibo/The_Legend_of_Zelda/Breath_of_the_Wild/[ZBW]_02_-_Guardian.nfc	Amiibo	[ZBW]_02_-_Guardian	NTAG215	04 D9 12 DA D8 9D F6
BruceRFID/Amiibo/The_Legend_of_Zelda/Link_s_Awakening/Link_(Link’s_Awakening).nfc	Amiibo	Link_(Link’s_Awakening)	NTAG215	04 1B 39 08 8F 06 06
BruceRFID/Amiibo/The_Legend_of_Zelda/Link_s_Awakening/Link.nfc	Amiibo	Link	NTAG215	04 DD 64 35 A2 D9 64
BruceRFID/Amiibo/The_Legend_of_Zelda/Tears_of_the_Kingdom/[TotK]_02_-_Zelda.nfc	Amiibo	[TotK]_02_-_Zelda	NTAG215	04 8B DD DB 8C 5E F4
BruceRFID/Amiibo/The_Legend_of_Zelda/Tears_of_the_Kingdom/[TotK]_01_-_Link.nfc	Amiibo	[TotK]_01_-_Link	NTAG215	04 9F 05 D9 7D 97 56
BruceRFID/Amiibo/The_Legend_of_Zelda/Tears_of_the_Kingdom/[TotK]_03_-_Ganondorf.nfc	Amiibo	[TotK]_03_-_Ganondorf	NTAG215	04 73 C9 28 F3 66 F4
BruceRFID/Amiibo/The_Legend_of_Zelda/Tears_of_the_Kingdom/unreleased/Zelda_(TOTK).nfc	Amiibo	Zelda_(TOTK)	NTAG215	04 36 25 37 E8 CA 06
BruceRFID/Amiibo/The_Legend_of_Zelda/Tears_of_the_Kingdom/unreleased/Ganondorf_(TOTK).nfc	Amiibo	Ganondorf_(TOTK)	NTAG215	04 EE 22 AB 4C C6 57
BruceRFID/Amiibo/The_Legend_of_Zelda/BOTW_from_SSB/Yong_Link.nfc	Amiibo	Yong_Link	NTAG215	04 FB 03 3D 49 61 80
BruceRFID/Amiibo/The_Legend_of_Zelda/BOTW_from_SSB/Toon_Link.nfc	Amiibo	Toon_Link	NTAG215	04 6F 76 95 62 61 3E
BruceRFID/Amiibo/The_Legend_of_Zelda/BOTW_from_SSB/Sheik.nfc	Amiibo	Sheik	NTAG215	04 A1 F2 DF 42 C2 3E
BruceRFID/Amiibo/The_Legend_of_Zelda/BOTW_from_SSB/Zelda.nfc	Amiibo	Zelda	NTAG215	04 4E 40 82 22 1F 3E
BruceRFID/Amiibo/The_Legend_of_Zelda/BOTW_from_SSB/Link.nfc	Amiibo	Link	NTAG215	04 3F 9D 2E FA 97 3C
BruceRFID/Amiibo/The_Legend_of_Zelda/BOTW_from_SSB/Ganondorf.nfc	Amiibo	Ganondorf	NTAG215	04 45 F2 3B 92 BF 48
BruceRFID/Amiibo/The_Legend_of_Zelda/TOTK/Gerudo_King.nfc	Amiibo	Gerudo_King	NTAG215	04 93 98 87 65 49 36
BruceRFID/Amiibo/The_Legend_of_Zelda/TOTK/Link.nfc	Amiibo	Link	NTAG215	04 89 34 8A 5C 12 90
BruceRFID/Amiibo/The_Legend_of_Zelda/TOTK/Princess_Zelda.nfc	Amiibo	Princess_Zelda	NTAG215	04 B2 6E 50 26 98 B7
BruceRFID/Amiibo/Super_Mario_30th/30th_Mario_Classic.nfc	Amiibo	30th_Mario_Classic	NTAG215	04 EA 88 EE 12 BF 48
BruceRFID/Amiibo/Super_Mario_30th/30th_Mario_Modern.nfc	Amiibo	30th_Mario_Modern	NTAG215	04 1A 96 00 72 55 49
BruceRFID/Amiibo/Kellogs_Amiibo/Delicious_Amiibo.nfc	Amiibo	Delicious_Amiibo	NTAG215	04 FE F7 85 8A 1B 4E
BruceRFID/Amiibo/Pikmin/[PIK]_01_-_Pikmin.nfc	Amiibo	[PIK]_01_-_Pikmin	NTAG215	04 6B AE BA 44 E0 AA
BruceRFID/Amiibo/Mega_Man/[MM]_01_-_Mega_Man.nfc	Amiibo	[MM]_01_-_Mega_Man	NTAG215	04 DD 00 C2 7A 05 EE
BruceRFID/Amiibo/Animal_Crossing/Amiibo_Cards/Series_5/433_Sasha.nfc	Amiibo	433_Sasha	NTAG215	04 7B 6E 99 A2 E9 73
BruceRFID/Amiibo/Animal_Crossing/Amiibo_Cards/Series_5/Harvey.nfc	Amiibo	Harvey	NTAG215	04 6A 20 F3 95 B5 F8
BruceRFID/Amiibo/Animal_Crossing/Amiibo_Cards/Series_5/Dom.nfc	Amiibo	Dom	NTAG215	04 86 04 F0 9E F7 68
BruceRFID/Amiibo/Animal_Crossing/Amiibo_Cards/Series_5/427_Dom.nfc	Amiibo	427_Dom	NTAG215	04 97 D1 CA 62 E9 73
BruceRFID/Amiibo/Animal_Crossing/Amiibo_Cards/Series_5/420_Lottie.nfc	Amiibo	420_Lottie	NTAG215	04 EA 8F E9 82 6F 73
BruceRFID/Amiibo/Animal_Crossing/Amiibo_Cards/Series_5/435_Tiansheng.nfc	Amiibo	435_Tiansheng	NTAG215	04 5A 2B FD 7A E9 73
